Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,1,28,3,1252,1300,1617,1610,UA,646,N949UA,145,130,95,7,-8,ORD,EWR,719,8,42,0,,0,0,0,0,0,0
2004,1,29,4,NA,1300,NA,1610,UA,646,000000,NA,130,NA,NA,NA,ORD,EWR,719,0,0,1,A,0,0,0,0,0,0
2004,1,30,5,1257,1300,1607,1610,UA,646,N939UA,130,130,97,-3,-3,ORD,EWR,719,8,25,0,,0,0,0,0,0,0
2004,1,31,6,1328,1330,1626,1638,UA,646,N560UA,118,128,92,-12,-2,ORD,EWR,719,5,21,0,,0,0,0,0,0,0
2004,1,1,4,1443,1445,1608,1607,UA,647,N343UA,145,142,127,1,-2,EWR,ORD,719,7,11,0,,0,0,0,0,0,0
2004,1,2,5,1822,1445,1954,1607,UA,647,N314UA,152,142,116,227,217,EWR,ORD,719,6,30,0,,0,0,0,227,0,0
2004,1,3,6,1453,1445,1623,1607,UA,647,N351UA,150,142,133,16,8,EWR,ORD,719,5,12,0,,0,6,0,8,0,2
2004,1,4,7,NA,1445,NA,1607,UA,647,000000,NA,142,NA,NA,NA,EWR,ORD,719,0,0,1,B,0,0,0,0,0,0
2004,1,5,1,1556,1445,1803,1607,UA,647,N309UA,187,142,128,116,71,EWR,ORD,719,4,55,0,,0,0,0,97,0,19
2004,1,6,2,1529,1445,1735,1607,UA,647,N341UA,186,142,133,88,44,EWR,ORD,719,5,48,0,,0,0,0,88,0,0
2004,1,7,3,1240,1245,1406,1409,UA,647,N936UA,146,144,126,-3,-5,EWR,ORD,719,5,15,0,,0,0,0,0,0,0
2004,1,8,4,1238,1245,1414,1409,UA,647,N901UA,156,144,135,5,-7,EWR,ORD,719,5,16,0,,0,0,0,0,0,0
2004,1,9,5,1239,1245,1400,1409,UA,647,N906UA,141,144,122,-9,-6,EWR,ORD,719,5,14,0,,0,0,0,0,0,0
2004,1,10,6,1255,1245,1408,1409,UA,647,N349UA,133,144,113,-1,10,EWR,ORD,719,3,17,0,,0,0,0,0,0,0
2004,1,11,7,1237,1245,1357,1410,UA,647,N471UA,140,145,117,-13,-8,EWR,ORD,719,4,19,0,,0,0,0,0,0,0
2004,1,12,1,1351,1245,1521,1409,UA,647,N948UA,150,144,117,72,66,EWR,ORD,719,5,28,0,,0,0,0,72,0,0
2004,1,13,2,1239,1245,1405,1409,UA,647,N906UA,146,144,116,-4,-6,EWR,ORD,719,16,14,0,,0,0,0,0,0,0
2004,1,14,3,1239,1245,1406,1409,UA,647,N956UA,147,144,125,-3,-6,EWR,ORD,719,6,16,0,,0,0,0,0,0,0
2004,1,15,4,1313,1245,1450,1409,UA,647,N902UA,157,144,124,41,28,EWR,ORD,719,7,26,0,,0,0,0,13,0,28
2004,1,16,5,1240,1245,1428,1409,UA,647,N339UA,168,144,124,19,-5,EWR,ORD,719,5,39,0,,0,0,0,19,0,0
2004,1,17,6,1555,1245,1736,1409,UA,647,N306UA,161,144,132,207,190,EWR,ORD,719,6,23,0,,0,0,0,207,0,0
2004,1,18,7,1242,1245,1429,1410,UA,647,N472UA,167,145,124,19,-3,EWR,ORD,719,4,39,0,,0,0,0,19,0,0
2004,1,19,1,1244,1245,1410,1409,UA,647,N346UA,146,144,126,1,-1,EWR,ORD,719,4,16,0,,0,0,0,0,0,0
2004,1,20,2,1236,1245,1355,1409,UA,647,N903UA,139,144,121,-14,-9,EWR,ORD,719,5,13,0,,0,0,0,0,0,0
2004,1,21,3,1241,1245,1409,1409,UA,647,N935UA,148,144,124,0,-4,EWR,ORD,719,6,18,0,,0,0,0,0,0,0
2004,1,22,4,1238,1245,1403,1409,UA,647,N938UA,145,144,118,-6,-7,EWR,ORD,719,5,22,0,,0,0,0,0,0,0
2004,1,23,5,1515,1245,1724,1409,UA,647,N311UA,189,144,138,195,150,EWR,ORD,719,6,45,0,,0,0,0,195,0,0
2004,1,24,6,1238,1245,1405,1409,UA,647,N936UA,147,144,131,-4,-7,EWR,ORD,719,3,13,0,,0,0,0,0,0,0
2004,1,25,7,1241,1245,1415,1410,UA,647,N433UA,154,145,135,5,-4,EWR,ORD,719,3,16,0,,0,0,0,0,0,0
2004,1,26,1,1316,1245,1453,1409,UA,647,N953UA,157,144,135,44,31,EWR,ORD,719,4,18,0,,0,0,0,44,0,0
2004,1,27,2,NA,1245,NA,1409,UA,647,000000,NA,144,NA,NA,NA,EWR,ORD,719,0,0,1,B,0,0,0,0,0,0
2004,1,28,3,1237,1245,1408,1409,UA,647,N907UA,151,144,122,-1,-8,EWR,ORD,719,4,25,0,,0,0,0,0,0,0
2004,1,29,4,1425,1245,1734,1409,UA,647,N935UA,249,144,124,205,100,EWR,ORD,719,10,115,0,,0,0,0,205,0,0
2004,1,30,5,1341,1245,1503,1409,UA,647,N901UA,142,144,108,54,56,EWR,ORD,719,7,27,0,,0,0,0,44,0,10
2004,1,31,6,1238,1245,1356,1409,UA,647,N954UA,138,144,118,-13,-7,EWR,ORD,719,6,14,0,,0,0,0,0,0,0
2004,1,1,4,1653,1655,1808,1811,UA,647,N332UA,75,76,51,-3,-2,ORD,STL,258,3,21,0,,0,0,0,0,0,0
2004,1,2,5,2033,1655,2138,1811,UA,647,N314UA,65,76,47,207,218,ORD,STL,258,4,14,0,,0,0,0,0,0,207
2004,1,3,6,1723,1655,1826,1811,UA,647,N351UA,63,76,50,15,28,ORD,STL,258,3,10,0,,0,13,0,0,0,2
2004,1,4,7,NA,1655,NA,1811,UA,647,000000,NA,76,NA,NA,NA,ORD,STL,258,0,0,1,C,0,0,0,0,0,0
2004,1,5,1,NA,1655,NA,1811,UA,647,000000,NA,76,NA,NA,NA,ORD,STL,258,0,0,1,C,0,0,0,0,0,0
2004,1,6,2,1828,1655,1926,1811,UA,647,N341UA,58,76,44,75,93,ORD,STL,258,4,10,0,,0,15,0,0,0,60
2004,1,8,4,1341,1345,1512,1509,UA,649,N327UA,151,144,130,3,-4,EWR,ORD,719,7,14,0,,0,0,0,0,0,0
2004,1,9,5,1340,1345,1508,1509,UA,649,N362UA,148,144,122,-1,-5,EWR,ORD,719,12,14,0,,0,0,0,0,0,0
2004,1,10,6,1342,1345,1508,1509,UA,649,N940UA,146,144,117,-1,-3,EWR,ORD,719,18,11,0,,0,0,0,0,0,0
2004,1,11,7,1343,1345,1512,1510,UA,649,N952UA,149,145,121,2,-2,EWR,ORD,719,9,19,0,,0,0,0,0,0,0
2004,1,12,1,1456,1345,1627,1509,UA,649,N931UA,151,144,116,78,71,EWR,ORD,719,7,28,0,,0,0,0,78,0,0
2004,1,13,2,1343,1345,1502,1509,UA,649,N336UA,139,144,118,-7,-2,EWR,ORD,719,6,15,0,,0,0,0,0,0,0
2004,1,14,3,1339,1345,1520,1509,UA,649,N338UA,161,144,125,11,-6,EWR,ORD,719,4,32,0,,0,0,0,0,0,0
2004,1,15,4,1344,1345,1510,1509,UA,649,N335UA,146,144,128,1,-1,EWR,ORD,719,5,13,0,,0,0,0,0,0,0
2004,1,16,5,1340,1345,1532,1509,UA,649,N328UA,172,144,135,23,-5,EWR,ORD,719,15,22,0,,0,0,0,23,0,0
2004,1,17,6,1605,1345,1746,1509,UA,649,N947UA,161,144,128,157,140,EWR,ORD,719,3,30,0,,0,0,0,157,0,0
2004,1,18,7,1433,1345,1637,1510,UA,649,N956UA,184,145,123,87,48,EWR,ORD,719,6,55,0,,0,0,0,87,0,0
2004,1,19,1,1338,1345,1506,1509,UA,649,N329UA,148,144,122,-3,-7,EWR,ORD,719,6,20,0,,0,0,0,0,0,0
2004,1,20,2,1340,1345,1459,1509,UA,649,N333UA,139,144,120,-10,-5,EWR,ORD,719,4,15,0,,0,0,0,0,0,0
2004,1,21,3,1349,1345,1517,1509,UA,649,N323UA,148,144,132,8,4,EWR,ORD,719,4,12,0,,0,0,0,0,0,0
2004,1,22,4,1337,1345,1517,1509,UA,649,N202UA,160,144,117,8,-8,EWR,ORD,719,23,20,0,,0,0,0,0,0,0
2004,1,23,5,1551,1345,1736,1509,UA,649,N326UA,165,144,142,147,126,EWR,ORD,719,6,17,0,,0,126,0,21,0,0
2004,1,24,6,1336,1345,1518,1509,UA,649,N331UA,162,144,145,9,-9,EWR,ORD,719,6,11,0,,0,0,0,0,0,0
2004,1,25,7,1341,1345,1503,1510,UA,649,N308UA,142,145,126,-7,-4,EWR,ORD,719,4,12,0,,0,0,0,0,0,0
2004,1,26,1,1809,1345,2006,1509,UA,649,N370UA,177,144,131,297,264,EWR,ORD,719,11,35,0,,0,0,0,297,0,0
2004,1,27,2,1406,1345,1532,1509,UA,649,N925UA,146,144,104,23,21,EWR,ORD,719,9,33,0,,0,0,21,2,0,0
2004,1,28,3,1338,1345,1513,1509,UA,649,N302UA,155,144,121,4,-7,EWR,ORD,719,4,30,0,,0,0,0,0,0,0
2004,1,29,4,1625,1345,1814,1509,UA,649,N334UA,169,144,129,185,160,EWR,ORD,719,22,18,0,,0,0,0,185,0,0
2004,1,30,5,1343,1345,1528,1509,UA,649,N202UA,165,144,110,19,-2,EWR,ORD,719,6,49,0,,0,0,0,19,0,0
2004,1,31,6,1338,1345,1454,1509,UA,649,N944UA,136,144,118,-15,-7,EWR,ORD,719,5,13,0,,0,0,0,0,0,0
2004,1,7,3,1557,1555,1729,1734,UA,649,N324UA,152,159,133,-5,2,ORD,DEN,888,6,13,0,,0,0,0,0,0,0
2004,1,9,5,1558,1555,1731,1734,UA,649,N362UA,153,159,127,-3,3,ORD,DEN,888,5,21,0,,0,0,0,0,0,0
2004,1,11,7,1634,1555,1809,1728,UA,649,N557UA,155,153,127,41,39,ORD,DEN,888,4,24,0,,0,16,0,2,0,23
2004,1,12,1,1658,1555,1829,1734,UA,649,N931UA,151,159,130,55,63,ORD,DEN,888,7,14,0,,0,0,0,0,0,55
2004,1,13,2,1554,1555,1727,1734,UA,649,N336UA,153,159,126,-7,-1,ORD,DEN,888,10,17,0,,0,0,0,0,0,0
2004,1,14,3,1600,1555,1732,1734,UA,649,N338UA,152,159,126,-2,5,ORD,DEN,888,6,20,0,,0,0,0,0,0,0
2004,1,15,4,1555,1555,1736,1734,UA,649,N335UA,161,159,135,2,0,ORD,DEN,888,11,15,0,,0,0,0,0,0,0
2004,1,16,5,1622,1555,1747,1734,UA,649,N328UA,145,159,120,13,27,ORD,DEN,888,8,17,0,,0,0,0,0,0,0
2004,1,18,7,1607,1555,1729,1728,UA,649,N515UA,142,153,121,1,12,ORD,DEN,888,8,13,0,,0,0,0,0,0,0
2004,1,19,1,1611,1555,1754,1734,UA,649,N380UA,163,159,138,20,16,ORD,DEN,888,6,19,0,,0,16,0,4,0,0
2004,1,20,2,1553,1555,1741,1734,UA,649,N333UA,168,159,150,7,-2,ORD,DEN,888,8,10,0,,0,0,0,0,0,0
2004,1,21,3,1611,1555,1738,1734,UA,649,N323UA,147,159,131,4,16,ORD,DEN,888,5,11,0,,0,0,0,0,0,0
2004,1,22,4,1608,1555,1744,1734,UA,649,N202UA,156,159,129,10,13,ORD,DEN,888,8,19,0,,0,0,0,0,0,0
2004,1,23,5,1840,1555,2025,1734,UA,649,N326UA,165,159,139,171,165,ORD,DEN,888,7,19,0,,0,29,0,6,0,136
2004,1,25,7,1628,1555,1805,1728,UA,649,N531UA,157,153,126,37,33,ORD,DEN,888,11,20,0,,0,13,0,4,0,20
2004,1,26,1,NA,1555,NA,1734,UA,649,000000,NA,159,NA,NA,NA,ORD,DEN,888,0,0,1,C,0,0,0,0,0,0
2004,1,27,2,1553,1555,1728,1734,UA,649,N336UA,155,159,130,-6,-2,ORD,DEN,888,14,11,0,,0,0,0,0,0,0
2004,1,28,3,1557,1555,1731,1734,UA,649,N302UA,154,159,129,-3,2,ORD,DEN,888,9,16,0,,0,0,0,0,0,0
2004,1,29,4,1825,1555,1949,1734,UA,649,N928UA,144,159,125,135,150,ORD,DEN,888,8,11,0,,0,5,0,0,0,130
2004,1,30,5,1610,1555,1741,1734,UA,649,N202UA,151,159,135,7,15,ORD,DEN,888,5,11,0,,0,0,0,0,0,0
2004,1,7,3,1440,1445,1606,1610,UA,651,N905UA,146,145,125,-4,-5,EWR,ORD,719,4,17,0,,0,0,0,0,0,0
2004,1,8,4,1440,1445,1619,1610,UA,651,N905UA,159,145,133,9,-5,EWR,ORD,719,7,19,0,,0,0,0,0,0,0
2004,1,9,5,1441,1445,1609,1610,UA,651,N938UA,148,145,120,-1,-4,EWR,ORD,719,14,14,0,,0,0,0,0,0,0
2004,1,10,6,1439,1445,1554,1610,UA,651,N956UA,135,145,117,-16,-6,EWR,ORD,719,4,14,0,,0,0,0,0,0,0
2004,1,11,7,1446,1445,1605,1610,UA,651,N943UA,139,145,119,-5,1,EWR,ORD,719,5,15,0,,0,0,0,0,0,0
2004,1,12,1,1526,1445,1652,1610,UA,651,N907UA,146,145,115,42,41,EWR,ORD,719,5,26,0,,0,0,0,42,0,0
2004,1,13,2,1442,1445,1607,1610,UA,651,N305UA,145,145,124,-3,-3,EWR,ORD,719,8,13,0,,0,0,0,0,0,0
2004,1,14,3,1443,1445,1640,1610,UA,651,N954UA,177,145,126,30,-2,EWR,ORD,719,4,47,0,,0,0,0,30,0,0
2004,1,15,4,1440,1445,1627,1610,UA,651,N940UA,167,145,131,17,-5,EWR,ORD,719,11,25,0,,0,0,0,17,0,0
2004,1,16,5,1443,1445,1615,1610,UA,651,N904UA,152,145,129,5,-2,EWR,ORD,719,9,14,0,,0,0,0,0,0,0
2004,1,17,6,1609,1445,1751,1610,UA,651,N904UA,162,145,127,101,84,EWR,ORD,719,7,28,0,,0,0,0,101,0,0
2004,1,18,7,1534,1445,1739,1610,UA,651,N937UA,185,145,118,89,49,EWR,ORD,719,10,57,0,,0,0,0,89,0,0
2004,1,19,1,1551,1445,1718,1610,UA,651,N939UA,147,145,118,68,66,EWR,ORD,719,7,22,0,,0,0,0,2,0,66
2004,1,20,2,1439,1445,1612,1610,UA,651,N905UA,153,145,123,2,-6,EWR,ORD,719,17,13,0,,0,0,0,0,0,0
2004,1,21,3,1437,1445,1619,1610,UA,651,N957UA,162,145,118,9,-8,EWR,ORD,719,23,21,0,,0,0,0,0,0,0
2004,1,22,4,1440,1445,1623,1610,UA,651,N327UA,163,145,114,13,-5,EWR,ORD,719,28,21,0,,0,0,0,0,0,0
2004,1,23,5,1603,1445,1832,1610,UA,651,N951UA,209,145,137,142,78,EWR,ORD,719,14,58,0,,0,0,0,142,0,0
2004,1,24,6,1437,1445,1636,1610,UA,651,N946UA,179,145,159,26,-8,EWR,ORD,719,5,15,0,,0,0,0,26,0,0
2004,1,25,7,1459,1445,1637,1610,UA,651,N946UA,158,145,128,27,14,EWR,ORD,719,11,19,0,,0,12,0,13,0,2
2004,1,26,1,1739,1445,1915,1610,UA,651,N346UA,156,145,128,185,174,EWR,ORD,719,4,24,0,,0,0,0,185,0,0
2004,1,27,2,1443,1445,1624,1610,UA,651,N946UA,161,145,121,14,-2,EWR,ORD,719,6,34,0,,0,0,0,0,0,0
2004,1,28,3,1548,1445,1812,1610,UA,651,N909UA,204,145,130,122,63,EWR,ORD,719,5,69,0,,0,0,0,122,0,0
2004,1,29,4,1639,1445,1821,1610,UA,651,N365UA,162,145,132,131,114,EWR,ORD,719,11,19,0,,0,0,0,131,0,0
2004,1,30,5,1447,1445,1607,1610,UA,651,N951UA,140,145,109,-3,2,EWR,ORD,719,3,28,0,,0,0,0,0,0,0
2004,1,31,6,1434,1445,1552,1610,UA,651,N940UA,138,145,116,-18,-11,EWR,ORD,719,4,18,0,,0,0,0,0,0,0
2004,1,7,3,1658,1655,1936,1932,UA,651,N905UA,158,157,136,4,3,ORD,IAH,925,7,15,0,,0,0,0,0,0,0
2004,1,8,4,1655,1655,1943,1932,UA,651,N905UA,168,157,143,11,0,ORD,IAH,925,7,18,0,,0,0,0,0,0,0
2004,1,9,5,1657,1655,1954,1932,UA,651,N938UA,177,157,151,22,2,ORD,IAH,925,7,19,0,,0,0,0,22,0,0
2004,1,10,6,1654,1655,1918,1932,UA,651,N956UA,144,157,118,-14,-1,ORD,IAH,925,7,19,0,,0,0,0,0,0,0
2004,1,11,7,1654,1655,1934,1932,UA,651,N943UA,160,157,129,2,-1,ORD,IAH,925,8,23,0,,0,0,0,0,0,0
2004,1,12,1,1726,1655,2010,1932,UA,651,N907UA,164,157,146,38,31,ORD,IAH,925,6,12,0,,0,0,0,11,0,27
2004,1,13,2,1654,1655,1930,1932,UA,651,N305UA,156,157,130,-2,-1,ORD,IAH,925,8,18,0,,0,0,0,0,0,0
2004,1,14,3,1709,1655,1942,1932,UA,651,N954UA,153,157,130,10,14,ORD,IAH,925,6,17,0,,0,0,0,0,0,0
2004,1,15,4,1700,1655,1931,1932,UA,651,N940UA,151,157,130,-1,5,ORD,IAH,925,8,13,0,,0,0,0,0,0,0
2004,1,16,5,1652,1655,1939,1932,UA,651,N904UA,167,157,139,7,-3,ORD,IAH,925,9,19,0,,0,0,0,0,0,0
2004,1,17,6,1803,1655,2051,1932,UA,651,N936UA,168,157,145,79,68,ORD,IAH,925,7,16,0,,0,18,0,11,0,50
2004,1,18,7,1655,1655,1938,1932,UA,651,N935UA,163,157,140,6,0,ORD,IAH,925,8,15,0,,0,0,0,0,0,0
2004,1,19,1,1750,1655,2036,1932,UA,651,N939UA,166,157,131,64,55,ORD,IAH,925,8,27,0,,0,0,0,11,0,53
2004,1,20,2,1650,1655,1940,1932,UA,651,N905UA,170,157,149,8,-5,ORD,IAH,925,6,15,0,,0,0,0,0,0,0
2004,1,21,3,1704,1655,1941,1932,UA,651,N957UA,157,157,136,9,9,ORD,IAH,925,6,15,0,,0,0,0,0,0,0
2004,1,22,4,1710,1655,1957,1932,UA,651,N951UA,167,157,136,25,15,ORD,IAH,925,5,26,0,,0,15,0,10,0,0
2004,1,23,5,1930,1655,2200,1932,UA,651,N951UA,150,157,130,148,155,ORD,IAH,925,6,14,0,,0,27,0,0,0,121
2004,1,24,6,1706,1655,2017,1932,UA,651,N946UA,191,157,146,45,11,ORD,IAH,925,7,38,0,,0,0,0,34,0,11
2004,1,25,7,1652,1655,1942,1932,UA,651,N904UA,170,157,144,10,-3,ORD,IAH,925,8,18,0,,0,0,0,0,0,0
2004,1,26,1,2003,1655,2300,1932,UA,651,N904UA,177,157,150,208,188,ORD,IAH,925,7,20,0,,0,101,0,20,0,87
2004,1,27,2,1704,1655,1946,1932,UA,651,N946UA,162,157,141,14,9,ORD,IAH,925,5,16,0,,0,0,0,0,0,0
2004,1,28,3,1845,1655,2121,1932,UA,651,N909UA,156,157,138,109,110,ORD,IAH,925,9,9,0,,0,0,0,2,0,107
2004,1,29,4,1934,1700,2246,1937,UA,651,N351UA,192,157,140,189,154,ORD,IAH,925,11,41,0,,0,22,0,35,0,132
2004,1,30,5,1656,1655,1913,1932,UA,651,N951UA,137,157,120,-19,1,ORD,IAH,925,8,9,0,,0,0,0,0,0,0
2004,1,31,6,1705,1655,1954,1932,UA,651,N949UA,169,157,132,22,10,ORD,IAH,925,6,31,0,,0,10,0,12,0,0
2004,1,1,4,1620,1540,2104,2037,UA,652,N423UA,164,177,148,27,40,DEN,CLT,1337,4,12,0,,0,0,0,0,0,27
2004,1,2,5,1544,1540,2032,2037,UA,652,N476UA,168,177,146,-5,4,DEN,CLT,1337,8,14,0,,0,0,0,0,0,0
2004,1,3,6,1602,1540,2111,2037,UA,652,N480UA,189,177,143,34,22,DEN,CLT,1337,11,35,0,,0,22,0,12,0,0
2004,1,4,7,1559,1540,2038,2037,UA,652,N420UA,159,177,139,1,19,DEN,CLT,1337,4,16,0,,0,0,0,0,0,0
2004,1,5,1,1657,1540,2133,2037,UA,652,N417UA,156,177,135,56,77,DEN,CLT,1337,7,14,0,,0,31,0,0,0,25
2004,1,6,2,1652,1540,2125,2037,UA,652,N479UA,153,177,138,48,72,DEN,CLT,1337,4,11,0,,0,11,0,0,0,37
2004,1,7,3,1604,1600,2005,1914,UA,652,N536UA,181,134,81,51,4,ORD,EWR,719,5,95,0,,0,0,0,51,0,0
2004,1,8,4,1555,1600,1850,1914,UA,652,N565UA,115,134,91,-24,-5,ORD,EWR,719,14,10,0,,0,0,0,0,0,0
2004,1,9,5,1630,1600,1947,1914,UA,652,N537UA,137,134,100,33,30,ORD,EWR,719,9,28,0,,0,30,0,3,0,0
2004,1,10,6,1609,1600,1918,1914,UA,652,N525UA,129,134,100,4,9,ORD,EWR,719,8,21,0,,0,0,0,0,0,0
2004,1,11,7,1558,1600,1903,1914,UA,652,N529UA,125,134,96,-11,-2,ORD,EWR,719,10,19,0,,0,0,0,0,0,0
2004,1,12,1,1556,1600,1917,1914,UA,652,N533UA,141,134,107,3,-4,ORD,EWR,719,9,25,0,,0,0,0,0,0,0
2004,1,13,2,1600,1600,1903,1914,UA,652,N525UA,123,134,91,-11,0,ORD,EWR,719,9,23,0,,0,0,0,0,0,0
2004,1,14,3,1557,1600,1959,1914,UA,652,N510UA,182,134,89,45,-3,ORD,EWR,719,13,80,0,,0,0,0,45,0,0
2004,1,15,4,1558,1600,1916,1914,UA,652,N563UA,138,134,98,2,-2,ORD,EWR,719,17,23,0,,0,0,0,0,0,0
2004,1,16,5,1608,1600,1919,1914,UA,652,N551UA,131,134,95,5,8,ORD,EWR,719,12,24,0,,0,0,0,0,0,0
2004,1,17,6,1604,1600,1853,1914,UA,652,N535UA,109,134,85,-21,4,ORD,EWR,719,9,15,0,,0,0,0,0,0,0
2004,1,18,7,1644,1600,2059,1914,UA,652,N556UA,195,134,95,105,44,ORD,EWR,719,12,88,0,,0,0,0,105,0,0
2004,1,19,1,1600,1600,1907,1914,UA,652,N535UA,127,134,97,-7,0,ORD,EWR,719,10,20,0,,0,0,0,0,0,0
2004,1,20,2,1558,1600,1902,1914,UA,652,N588UA,124,134,96,-12,-2,ORD,EWR,719,13,15,0,,0,0,0,0,0,0
2004,1,21,3,1601,1600,1856,1914,UA,652,N517UA,115,134,90,-18,1,ORD,EWR,719,6,19,0,,0,0,0,0,0,0
2004,1,22,4,1554,1600,1903,1914,UA,652,N565UA,129,134,94,-11,-6,ORD,EWR,719,13,22,0,,0,0,0,0,0,0
2004,1,23,5,1558,1600,1913,1914,UA,652,N556UA,135,134,89,-1,-2,ORD,EWR,719,10,36,0,,0,0,0,0,0,0
2004,1,24,6,1620,1600,1930,1914,UA,652,N514UA,130,134,79,16,20,ORD,EWR,719,8,43,0,,0,16,0,0,0,0
2004,1,25,7,1609,1600,1912,1914,UA,652,N594UA,123,134,97,-2,9,ORD,EWR,719,11,15,0,,0,0,0,0,0,0
2004,1,26,1,1559,1600,1939,1914,UA,652,N585UA,160,134,106,25,-1,ORD,EWR,719,10,44,0,,0,0,0,25,0,0
2004,1,27,2,1605,1600,1925,1914,UA,652,N507UA,140,134,111,11,5,ORD,EWR,719,10,19,0,,0,0,0,0,0,0
2004,1,28,3,1556,1600,1930,1914,UA,652,N536UA,154,134,102,16,-4,ORD,EWR,719,9,43,0,,0,0,0,16,0,0
2004,1,29,4,1613,1600,1909,1914,UA,652,N592UA,116,134,97,-5,13,ORD,EWR,719,6,13,0,,0,0,0,0,0,0
2004,1,30,5,1600,1600,1914,1914,UA,652,N570UA,134,134,99,0,0,ORD,EWR,719,10,25,0,,0,0,0,0,0,0
2004,1,31,6,1554,1600,1852,1914,UA,652,N521UA,118,134,86,-22,-6,ORD,EWR,719,8,24,0,,0,0,0,0,0,0
2004,1,1,4,1340,1130,1648,1449,UA,652,N470UA,128,139,112,119,130,PDX,DEN,992,5,11,0,,0,0,0,0,0,119
2004,1,2,5,1131,1130,1449,1449,UA,652,N476UA,138,139,116,0,1,PDX,DEN,992,12,10,0,,0,0,0,0,0,0
2004,1,3,6,1144,1130,1500,1449,UA,652,N480UA,136,139,117,11,14,PDX,DEN,992,5,14,0,,0,0,0,0,0,0
2004,1,4,7,1131,1130,1457,1449,UA,652,N493UA,146,139,121,8,1,PDX,DEN,992,20,5,0,,0,0,0,0,0,0
2004,1,5,1,1132,1130,1458,1449,UA,652,N493UA,146,139,131,9,2,PDX,DEN,992,7,8,0,,0,0,0,0,0,0
2004,1,6,2,NA,1130,NA,1449,UA,652,000000,NA,139,NA,NA,NA,PDX,DEN,992,0,0,1,B,0,0,0,0,0,0
2004,1,7,3,1539,1545,1723,1712,UA,653,N301UA,164,147,130,11,-6,EWR,ORD,719,5,29,0,,0,0,0,0,0,0
2004,1,8,4,1537,1545,1720,1712,UA,653,N947UA,163,147,132,8,-8,EWR,ORD,719,4,27,0,,0,0,0,0,0,0
2004,1,9,5,1542,1545,1708,1712,UA,653,N957UA,146,147,125,-4,-3,EWR,ORD,719,5,16,0,,0,0,0,0,0,0
2004,1,10,6,1538,1545,1720,1712,UA,653,N328UA,162,147,116,8,-7,EWR,ORD,719,28,18,0,,0,0,0,0,0,0
2004,1,11,7,1609,1545,1740,1712,UA,653,N956UA,151,147,121,28,24,EWR,ORD,719,6,24,0,,0,0,0,28,0,0
2004,1,12,1,1548,1545,1727,1712,UA,653,N909UA,159,147,115,15,3,EWR,ORD,719,4,40,0,,0,0,0,15,0,0
2004,1,13,2,NA,1545,NA,1712,UA,653,000000,NA,147,NA,NA,NA,EWR,ORD,719,0,0,1,B,0,0,0,0,0,0
2004,1,14,3,1558,1545,1814,1712,UA,653,N905UA,196,147,124,62,13,EWR,ORD,719,5,67,0,,0,0,0,62,0,0
2004,1,15,4,1541,1545,1744,1712,UA,653,N938UA,183,147,127,32,-4,EWR,ORD,719,12,44,0,,0,0,0,32,0,0
2004,1,16,5,1546,1545,1744,1712,UA,653,N940UA,178,147,133,32,1,EWR,ORD,719,24,21,0,,0,0,0,32,0,0
2004,1,17,6,1824,1545,1950,1712,UA,653,N906UA,146,147,122,158,159,EWR,ORD,719,3,21,0,,0,0,0,158,0,0
2004,1,18,7,1654,1545,1821,1712,UA,653,N936UA,147,147,122,69,69,EWR,ORD,719,4,21,0,,0,0,0,69,0,0
2004,1,19,1,1538,1545,1708,1712,UA,653,N935UA,150,147,120,-4,-7,EWR,ORD,719,8,22,0,,0,0,0,0,0,0
2004,1,20,2,1540,1545,1708,1712,UA,653,N939UA,148,147,122,-4,-5,EWR,ORD,719,5,21,0,,0,0,0,0,0,0
2004,1,21,3,1606,1545,1802,1712,UA,653,N350UA,176,147,123,50,21,EWR,ORD,719,5,48,0,,0,0,0,50,0,0
2004,1,22,4,NA,1545,NA,1711,UA,653,000000,NA,146,NA,NA,NA,EWR,ORD,719,0,0,1,A,0,0,0,0,0,0
2004,1,23,5,NA,1545,NA,1712,UA,653,000000,NA,147,NA,NA,NA,EWR,ORD,719,0,0,1,C,0,0,0,0,0,0
2004,1,24,6,1645,1545,1833,1712,UA,653,N943UA,168,147,139,81,60,EWR,ORD,719,11,18,0,,0,0,0,81,0,0
2004,1,25,7,1539,1545,1709,1712,UA,653,N939UA,150,147,125,-3,-6,EWR,ORD,719,3,22,0,,0,0,0,0,0,0
2004,1,26,1,1958,1545,2133,1712,UA,653,N909UA,155,147,136,261,253,EWR,ORD,719,5,14,0,,0,0,0,261,0,0
2004,1,27,2,1540,1545,1723,1712,UA,653,N324UA,163,147,112,11,-5,EWR,ORD,719,11,40,0,,0,0,0,0,0,0
2004,1,28,3,NA,1545,NA,1712,UA,653,000000,NA,147,NA,NA,NA,EWR,ORD,719,0,0,1,A,0,0,0,0,0,0
